# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-03-06 16:11:24.837
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
67.535502,-22.9042,-21.6786,16.7270,35.70
67.546367,-11.3323,-10.9538,14.8602,21.66
67.554492,-2.4001,-5.4875,16.5325,17.58
67.567864,8.4958,-7.3504,13.7869,17.78
67.576475,18.9528,-15.4549,10.3224,26.54
67.587181,16.5990,-22.8779,11.3693,30.47
67.598186,6.9987,-24.6513,14.1894,29.29
67.610606,1.3833,-20.9119,16.4737,26.66
67.621260,-3.0451,-17.9517,19.1001,26.39
67.634795,-7.7898,-17.2635,19.5049,27.19
67.645555,-12.7299,-16.2910,20.0531,28.80
67.668505,-18.0258,-10.9801,15.0650,25.93
67.676936,-16.6659,-8.6603,9.8303,21.20
67.685119,-15.8613,-6.3186,5.3192,17.88
67.695661,-17.4045,-4.2739,1.2740,17.97
67.714523,-19.1628,-1.9604,-2.3214,19.40
67.717702,-18.9607,-0.5108,-2.9621,19.20
67.728333,-16.7794,-0.7680,-3.1570,17.09
67.742274,-13.5189,-2.5955,-1.4814,13.85
67.750366,-10.8383,-4.2335,0.2521,11.64
67.760481,-8.4327,-5.0873,1.7405,10.00
67.772449,-6.0113,-5.5527,2.5753,8.58
67.788126,-4.7000,-5.8000,3.7751,8.37
67.804285,-2.6957,-6.6536,6.5325,9.71
67.819924,-1.6430,-6.6025,6.5337,9.43
67.828010,-1.0813,-6.0834,5.7464,8.44
67.836705,0.2440,-5.7798,4.6597,7.43
67.847607,1.4011,-5.4324,3.3298,6.52
67.863202,0.9599,-4.8176,2.7774,5.64
67.868801,-0.1120,-4.3908,3.5992,5.68
67.884588,-0.5254,-4.3564,4.9028,6.58
67.893426,-0.2240,-4.5534,5.6637,7.27
67.901679,0.5711,-4.8391,5.4047,7.28
67.914124,1.4506,-4.7711,4.4603,6.69
67.932474,1.8980,-4.4226,3.5167,5.96
67.944820,3.1998,-4.4398,3.0524,6.27
67.955524,3.9479,-4.4539,2.2779,6.37
67.967833,4.4922,-3.6093,1.7350,6.02
67.978596,4.6445,-2.3825,1.6953,5.49
67.992085,4.4879,-1.5490,1.9462,5.13
68.001120,4.6121,-1.4909,1.8891,5.20
68.010008,4.9557,-2.1089,1.4950,5.59
68.020658,4.7148,-2.8692,0.2426,5.52
68.035272,6.4036,-2.6240,-0.9172,6.98
68.044791,7.1009,-0.1062,-2.0573,7.39
68.054347,6.5403,2.4699,-2.7357,7.51
68.069062,5.0159,3.1480,-2.4897,6.42
68.085786,0.8317,1.9434,-2.6177,3.36
68.096534,-0.1868,-0.6423,-1.2005,1.37
68.111141,1.4124,0.7618,-1.2678,2.05
68.122563,3.0005,2.4869,-0.6344,3.95
68.129194,4.3275,3.4236,0.0826,5.52
68.142434,5.8951,3.4193,0.8889,6.87
68.152229,7.5019,3.0220,1.8135,8.29
68.161703,8.6408,2.6452,2.7649,9.45
68.172774,11.4286,2.1893,3.7280,12.22
68.184695,10.4148,2.6943,3.0018,11.17
68.195673,9.2640,2.0603,1.5574,9.62
68.208848,10.4838,2.0544,1.2359,10.75
68.217558,8.3521,2.0763,0.5712,8.63
68.226780,4.0170,1.0244,0.5828,4.19
68.237545,2.3651,0.4106,-0.5166,2.46
68.252812,2.5312,0.3057,-1.8744,3.16
68.262984,0.7723,0.5153,-2.7220,2.88
68.269982,-0.8294,0.4832,-3.1190,3.26
68.284146,-0.9208,0.1269,-2.8982,3.04
68.292366,-0.6399,-0.1762,-3.0714,3.14
68.302371,-0.3140,-0.6045,-2.5551,2.64
68.314290,0.2929,-1.0062,-2.6127,2.82
68.330252,-0.2201,-0.6312,-3.3829,3.45
68.350737,0.0054,-1.5390,-3.3325,3.67
68.359467,0.1576,-2.7907,-3.7988,4.72
68.367328,-0.3486,-4.0876,-4.4300,6.04
68.384030,-0.4621,-5.5775,-4.2599,7.03
68.389245,-0.4514,-7.3420,-2.8909,7.90
68.403961,0.4313,-9.8710,-1.3020,9.97
68.410568,2.4725,-12.6791,-0.3710,12.92
68.428171,4.2097,-14.5820,-0.2218,15.18
68.432285,5.0603,-14.7369,-0.4983,15.59
68.443154,5.2706,-13.5151,-0.8789,14.53
68.454673,5.5266,-12.1804,-1.0824,13.42
68.466920,5.3445,-10.7879,-1.2904,12.11
68.481442,4.5063,-9.2403,-1.3030,10.36
68.497819,1.3417,-6.2840,-1.0068,6.50
68.508261,0.2430,-4.7953,-0.2148,4.81
68.518902,-0.7010,-3.2593,0.2911,3.35
68.529875,-1.0029,-2.0019,0.4393,2.28
68.540701,-1.0990,-0.8278,0.2700,1.40
68.551361,-1.6442,0.4652,0.1131,1.71
68.565430,-2.1386,1.6271,0.6855,2.77
68.574004,-2.9444,2.5944,1.1550,4.09
68.584290,-3.8647,3.4185,1.5146,5.38
68.594833,-5.0487,4.5707,1.3998,6.95
68.608832,-6.0589,5.8113,0.9508,8.45
68.624392,-6.7786,6.9088,0.3532,9.69
68.638224,-7.6954,8.1321,-0.2685,11.20
68.650751,-7.6213,8.1934,-0.5686,11.20
68.660335,-6.9961,8.0179,-0.6479,10.66
68.670785,-6.7371,7.8552,-0.1393,10.35
68.683229,-6.7696,7.9900,0.4988,10.48
68.694982,-6.6314,8.2506,0.9895,10.63
68.703234,-6.7132,8.2559,1.6776,10.77
68.716298,-6.9310,7.6456,2.4052,10.60
68.728053,-5.7067,6.5845,2.6383,9.10
68.735781,-3.1235,5.5719,2.8026,6.98
68.749246,-1.1424,4.6198,3.1624,5.71
68.758169,-0.9149,3.4196,4.4122,5.66
68.768338,-0.6704,1.4677,5.7641,5.99
68.779132,0.9602,-0.5387,6.4781,6.57
68.793747,2.8951,-1.4847,6.7205,7.47
68.804805,4.2328,-2.0310,7.2187,8.61
68.816193,5.1712,-3.0824,7.2444,9.42
68.825274,5.3373,-4.5635,7.1140,10.00
68.844221,1.4999,-4.1061,4.9594,6.61
68.859994,-0.4970,-2.7445,3.6747,4.61
68.871666,-2.2729,-1.4660,2.5927,3.75
68.879417,-3.5616,-0.4116,1.9424,4.08
68.890798,-4.0262,0.2455,1.6365,4.35
68.899592,-3.7570,0.7101,1.3122,4.04
68.909387,-3.3171,1.1598,0.7817,3.60
68.920109,-2.8490,1.4921,0.2480,3.23
68.933852,-2.3315,1.6804,-0.2422,2.88
68.942918,-2.3050,1.7329,-0.7302,2.97
68.952366,-2.5962,1.5429,-1.4943,3.37
68.963607,-2.6130,1.0875,-2.4330,3.73
68.975119,-2.4735,0.4242,-3.2113,4.08
68.986443,-2.3066,-0.3857,-3.9190,4.56
68.999628,-1.3135,-1.4537,-4.1165,4.56
69.011194,-0.0247,-2.7849,-3.8977,4.79
69.018371,2.2025,-4.4534,-3.7175,6.21
69.031261,5.4273,-6.3975,-3.9392,9.27
69.039003,8.1811,-8.2698,-4.6169,12.52
69.054493,9.5642,-9.6084,-5.1760,14.51
69.067436,9.7043,-9.9104,-5.6504,14.98
69.075300,7.5349,-9.1988,-5.6731,13.17
69.082756,5.6268,-8.7253,-5.9660,11.97
69.093890,4.5567,-8.1881,-6.1544,11.21
69.112667,3.1694,-6.7014,-6.8858,10.12
69.114982,3.0142,-5.6999,-7.2139,9.68
69.125973,3.5746,-5.0951,-6.9466,9.33
69.136854,3.7738,-4.5450,-6.4659,8.76
69.150811,3.7172,-4.1465,-5.9980,8.18
69.161625,3.5267,-3.9673,-5.9269,7.96
69.173540,3.3758,-3.6064,-6.0729,7.83
69.183327,3.3160,-3.4216,-6.1473,7.78
69.191946,3.3611,-3.5333,-6.0825,7.80
69.201826,3.3446,-3.7007,-5.5179,7.44
69.213797,3.2463,-3.8490,-5.1640,7.21
69.224682,2.9664,-3.8847,-4.9661,6.97
69.234206,3.4430,-3.6971,-4.6239,6.85
69.245035,3.2152,-3.3910,-4.3337,6.37
69.257669,2.8831,-3.2601,-3.9793,5.90
69.277542,2.6517,-2.8650,-3.3572,5.15
69.294763,2.6021,-2.7005,-2.9439,4.77
69.299249,2.7673,-2.7817,-2.3040,4.55
69.315354,2.9667,-2.8964,-1.5533,4.43
69.324061,4.0003,-3.1975,-0.6974,5.17
69.331890,5.1290,-3.7419,0.1061,6.35
69.342772,4.7544,-4.3669,0.8733,6.51
69.354073,3.1486,-4.8823,1.7096,6.06
69.366669,1.6390,-4.7850,2.0405,5.45
69.377009,0.4571,-4.1160,1.7706,4.50
69.390479,-0.5385,-2.9503,1.6539,3.42
69.407627,-1.8899,-1.2392,3.1859,3.91
69.418365,-1.5947,-1.0228,4.4459,4.83
69.433741,-1.3902,-0.8682,5.6835,5.92
69.444588,-1.7622,-0.6013,6.1983,6.47
69.450955,-2.1427,-0.2311,5.8927,6.27
69.462041,-2.1726,0.2013,5.3475,5.78
69.474714,-2.6269,0.5340,5.1774,5.83
69.485450,-3.2185,0.7051,4.7648,5.79
69.494401,-3.3078,1.0122,4.0233,5.31
69.506705,-3.5244,1.7812,3.0579,4.99
69.515990,-4.2039,2.7626,2.0157,5.42
69.526711,-4.9038,3.5241,1.3376,6.19
69.537923,-5.1919,4.1218,0.9912,6.70
69.548563,-4.9292,4.6050,0.5822,6.77
69.559391,-4.6254,4.9038,0.1147,6.74
69.570097,-4.6148,5.1412,-0.6297,6.94
69.582412,-4.8146,5.4718,-1.3115,7.41
69.593226,-5.4172,5.8612,-1.8413,8.19
69.606386,-5.6774,6.0865,-1.9829,8.56
69.614900,-5.7428,6.2945,-1.8394,8.72
69.624626,-6.0499,6.4836,-1.5896,9.01
69.635207,-6.4174,6.5955,-1.4338,9.31
69.648795,-6.5522,6.4693,-1.4436,9.32
69.665391,-7.1204,6.1548,-1.5018,9.53
69.667715,-8.0463,5.8077,-1.5625,10.05
69.678653,-8.3930,5.4265,-1.7340,10.14
69.693837,-8.8051,5.1459,-1.8189,10.36
69.700297,-9.2173,4.7147,-1.8314,10.51
69.711262,-9.2961,3.8109,-1.8339,10.21
69.725006,-9.0528,2.7571,-1.4689,9.58
69.737450,-8.6983,1.9437,-1.2118,8.99
69.745800,-7.2527,1.3169,-2.3543,7.74
69.755863,-5.1205,0.8976,-4.9120,7.15
69.765348,-2.7906,-0.0110,-7.4345,7.94
69.775973,-1.8018,-2.2556,-8.2343,8.73
69.786912,-1.4152,-5.4251,-7.3187,9.22
69.800769,0.4923,-7.8601,-7.5058,10.88
69.812745,3.4201,-9.7036,-8.1997,13.16
69.831381,12.1707,-12.8806,-11.8466,21.32
69.841254,17.0161,-15.3556,-13.6020,26.65
69.852373,19.0826,-17.1227,-12.6157,28.57
69.864830,17.5422,-17.0569,-10.1509,26.49
69.874569,14.9825,-15.8720,-9.0681,23.64
69.884611,14.8619,-13.6690,-8.2562,21.81
69.897812,15.2775,-10.2734,-6.8364,19.64
69.906629,14.2029,-6.9089,-5.2289,16.64
69.917055,11.8694,-4.0928,-3.4776,13.03
69.927723,9.0468,-1.2232,-1.8300,9.31
69.943143,6.4294,2.2457,-0.4981,6.83
69.964855,0.7211,9.9176,0.3758,9.95
69.974070,-1.2005,12.5325,-0.0249,12.59
69.982352,-3.5710,14.1852,-0.6138,14.64
69.994009,-5.8311,15.4563,-1.0302,16.55
70.010366,-5.7955,16.7995,-1.1916,17.81
70.014463,-5.2808,17.6856,-1.4090,18.51
70.025392,-5.8692,17.2169,-1.4079,18.24
70.036258,-5.8333,15.6424,-1.0215,16.73
70.047660,-5.3590,14.6763,-1.0712,15.66
70.058027,-3.7682,15.4696,-1.5302,16.00
70.068737,0.4021,17.0675,-2.0539,17.20
70.082008,6.0958,17.4424,-2.6476,18.67
70.092047,10.6338,16.4103,-3.3066,19.83
70.101214,11.6606,15.1251,-3.5048,19.42
70.113584,11.1654,14.7776,-2.3395,18.67
70.134289,18.6292,11.9016,-1.6834,22.17
70.148538,25.2716,5.7537,-2.4727,26.04
70.155913,27.5124,1.2809,-3.4605,27.76
70.166480,25.4471,-0.6631,-3.4155,25.68
70.177124,24.5721,-2.7897,-3.0560,24.92
70.187847,22.1876,-3.9322,-2.2999,22.65
70.198727,16.7070,-3.4949,-1.1974,17.11
70.209721,11.0949,-3.4191,0.5044,11.62
70.222999,5.4378,-4.6266,2.5027,7.57
70.232686,0.4821,-6.1866,3.7397,7.25
70.242375,-3.2157,-7.7619,5.1274,9.84
70.253983,-5.8953,-8.6667,6.5287,12.35
70.267386,-6.6874,-8.1244,7.4380,12.89
70.274748,-6.1497,-7.1170,7.4062,11.97
70.285689,-6.0847,-6.5800,7.5354,11.71
70.305701,-7.3325,-7.1864,7.4350,12.68
70.307098,-9.3373,-8.5315,5.4078,13.76
70.318095,-11.9362,-9.7356,2.6977,15.64
70.333477,-14.8136,-9.4569,0.6400,17.59
70.343043,-17.3018,-6.6961,-0.1730,18.55
70.350632,-18.9723,-4.1762,0.4239,19.43
70.364839,-19.0995,-3.4256,-0.7237,19.42
70.372747,-16.3764,-4.0769,-1.6675,16.96
70.382970,-13.6333,-4.8563,-1.9434,14.60
70.394001,-11.8809,-5.4937,-2.0169,13.24
70.405933,-10.4490,-6.3504,-1.7259,12.35
70.415481,-8.2886,-6.8273,-2.8767,11.12
70.427007,-5.4558,-6.4720,-5.3313,10.00
70.438878,-2.4042,-4.9672,-8.4259,10.07
70.448349,0.9679,-3.1280,-11.6489,12.10
70.458847,3.7962,-1.6448,-13.1186,13.76
70.472478,4.9020,-0.8613,-12.0008,12.99
70.482467,5.6944,-2.2268,-11.0163,12.60
70.493516,7.2945,-4.2424,-10.5439,13.50
70.502160,9.4471,-4.7357,-9.6634,14.32
70.514081,13.8687,-2.3811,-8.5657,16.47
70.524123,18.0170,0.0388,-5.8164,18.93
70.537747,17.6642,-1.0507,-3.7006,18.08
70.548833,13.2770,-5.5373,-1.9705,14.52
70.556137,9.0826,-9.2844,-0.5851,13.00
70.568045,5.3512,-9.9000,1.6270,11.37
70.580216,3.4250,-8.7608,3.2220,9.94
70.588811,2.2041,-7.9967,3.6472,9.06
70.599668,1.2672,-7.3756,3.3234,8.19
70.610493,1.4597,-6.1134,5.5953,8.41
70.624582,1.5762,-4.2459,10.0258,11.00
70.632328,0.6775,-2.6246,12.8145,13.10
70.646013,-2.7541,-1.6670,15.4170,15.75
70.656232,-5.5860,-1.5533,15.9669,16.99
70.664840,-8.1000,-1.5332,16.5513,18.49
70.675387,-10.3451,-0.9120,17.5486,20.39
70.693790,-11.2359,0.7176,18.3028,21.49
70.701810,-9.5019,2.8662,19.3369,21.74
70.707989,-6.7993,4.8914,18.6534,20.45
70.722667,-4.6500,6.8948,16.0068,18.04
70.730867,-1.3994,8.9051,15.1691,17.65
70.740644,3.0860,10.5782,15.0326,18.64
70.755201,6.3761,12.1553,14.3159,19.83
70.774277,11.6275,13.5381,15.8073,23.84
70.789929,10.7171,14.3133,16.9300,24.62
70.797159,9.3096,14.0402,18.5240,25.04
70.805927,8.0388,11.2535,20.5992,24.81
70.816565,6.3458,5.4466,23.5742,25.01
70.830558,5.3109,-2.2329,24.8036,25.46
70.839348,3.6948,-11.0226,23.9844,26.65
70.849070,3.0290,-17.2274,21.7106,27.88
70.859888,7.4119,-14.3063,19.7016,25.45
70.871936,8.7422,-11.8695,18.2200,23.44
70.881824,8.6457,-14.4727,18.6432,25.14
70.892362,7.0542,-15.9597,19.0119,25.81
70.904987,2.2413,-15.2302,22.0408,26.88
70.915184,-2.6373,-16.9571,29.0210,33.72
70.924796,-3.6604,-21.1192,33.7504,39.98
70.945934,1.0067,-23.5609,41.6941,47.90
70.957212,1.3474,-34.3526,47.5469,58.67
70.968279,-1.5966,-44.9481,39.6167,59.94
70.984500,-4.4479,-57.5189,24.3680,62.63
70.993461,-5.2705,-60.7406,6.3468,61.30
71.004986,-9.9978,-60.8370,-6.6306,62.01
71.014508,-9.5728,-64.5658,-15.3751,67.06
71.022766,-6.1806,-72.8905,-25.2992,77.40
71.034131,-2.1151,-78.0820,-40.9802,88.21
71.049338,-4.7619,-90.6037,-60.0058,108.78
71.060386,-10.1366,-100.6858,-80.3806,129.23
71.066534,-1.2430,-82.2480,-97.3358,127.44
71.080089,3.6093,-47.0449,-95.6387,106.64
71.089493,-41.2720,-36.6715,12.3900,56.58
71.098317,0.9361,-23.6199,-132.8338,134.92
71.109831,9.6698,-39.7569,-56.5244,69.78
71.121753,-18.9637,-29.7408,-25.9292,43.78
71.130773,8.0021,-14.7190,-26.5706,31.41
71.142996,14.3052,-17.1743,-35.7029,42.12
71.155421,-1.7158,-27.1366,-34.1907,43.68
71.163378,-11.5259,-33.1914,-34.4486,49.21
71.174384,-16.5152,-23.6490,-28.5840,40.61
71.187813,-18.3009,-12.8870,-28.5935,36.31
71.206545,11.3213,-11.1184,-30.7048,34.56
71.221378,21.6836,-17.8557,-26.9843,38.95
71.228680,14.5909,-25.0439,-25.3645,38.52
71.240712,11.0970,-25.2001,-20.7083,34.45
71.249969,8.8844,-13.8520,-17.7895,24.23
71.263053,6.4463,-4.2092,-17.8762,19.46
71.271657,8.0734,1.4009,-18.0091,19.79
71.282626,14.4624,1.6720,-16.0979,21.70
71.296158,20.3687,-1.7037,-11.9229,23.66
71.304203,15.9972,-4.1815,-8.1818,18.45
71.317237,12.8789,-0.9463,-5.9770,14.23
71.330298,11.6408,6.2288,-1.3834,13.27
71.347546,13.2536,16.7331,17.3609,27.51
71.364008,21.0339,15.4538,22.9310,34.74
71.371005,30.2158,12.6685,23.2078,40.15
71.380000,31.7865,12.5680,24.1672,41.86
71.390818,27.7680,13.0928,23.6281,38.74
71.404937,25.7624,13.6790,22.0812,36.58
71.414022,22.5850,11.3523,19.6064,31.99
71.423374,15.7210,6.4896,14.8609,22.59
71.435245,8.0070,1.1607,10.7561,13.46
71.450215,3.1521,-4.8542,9.4590,11.09
71.459072,5.6024,-10.6746,8.2579,14.61
71.471325,10.1180,-13.6982,6.1152,18.09
71.488520,13.1419,-13.4074,2.2077,18.90
71.499639,10.6733,-11.0990,1.1425,15.44
71.512992,6.6140,-8.7936,0.9516,11.04
71.520734,1.6724,-6.6905,1.5463,7.07
71.531665,-2.3418,-4.5271,0.9367,5.18
71.542587,-4.4130,-1.7821,-0.5467,4.79
71.554117,-5.4165,1.1371,-1.9621,5.87
71.564233,-6.1605,3.2406,-3.9034,7.98
71.575299,-6.7132,5.0243,-7.4521,11.22
71.589373,-7.3847,6.9198,-10.3888,14.50
71.597909,-8.3616,8.2846,-11.6765,16.58
71.607414,-9.2012,8.9233,-12.2907,17.76
71.621907,-8.9200,8.8735,-12.1858,17.52
71.640238,-8.7160,6.7945,-12.1890,16.45
71.655230,-8.2291,3.7124,-10.6178,13.94
71.664280,-9.2028,1.0361,-11.5083,14.77
71.673668,-8.3050,0.5738,-11.8567,14.49
71.683499,-7.2559,1.8933,-10.8253,13.17
71.696259,-7.4130,1.8005,-9.7725,12.40
71.706368,-7.7385,-0.4174,-9.1665,12.00
71.718893,-7.9070,-2.6759,-8.9062,12.21
71.728370,-6.4521,-3.6884,-9.1503,11.79
71.737717,-5.4516,-4.4278,-7.9822,10.63
71.748487,-5.6979,-7.8207,-4.9991,10.89
71.759218,-4.1451,-13.5303,-1.5436,14.23
71.775993,-1.1993,-18.7561,1.2750,18.84
71.799155,7.9297,-23.0460,6.1255,25.13
71.808416,10.7039,-23.6617,11.1209,28.25
71.813919,13.9380,-23.3306,16.4037,31.74
71.828446,20.9665,-24.0976,17.7429,36.54
71.837198,25.7375,-19.5290,16.5137,36.28
71.846270,20.5936,-11.8434,9.9556,25.76
71.856857,11.3144,-5.4065,2.9065,12.87
71.880040,2.0930,0.9461,-0.7968,2.43
71.900981,-8.0253,13.0106,-4.3608,15.90
71.912327,-9.2250,12.7011,-2.3546,15.87
71.921923,-9.3886,11.1690,-0.1428,14.59
71.933864,-8.7607,9.3314,1.2307,12.86
71.946406,-7.8325,7.9800,1.4787,11.28
71.956545,-5.3095,6.9449,2.9692,9.23
71.965393,-5.8255,6.8216,3.6329,9.68
71.981879,-5.6852,7.5714,3.3599,10.05
71.997954,-3.9211,10.7889,4.3649,12.28
72.011493,-5.0168,12.0260,4.9299,13.93
72.019541,-5.9448,13.0815,4.8880,15.18
72.030256,-6.1412,14.1734,4.6714,16.14
72.040922,-6.2271,15.4508,4.2183,17.18
72.054444,-6.6340,16.6772,4.5566,18.52
72.062634,-7.5089,18.4049,5.5223,20.63
72.074012,-7.7014,20.3894,6.3097,22.69
72.088002,-7.2280,21.3970,7.6298,23.84
72.096649,-6.8659,20.5697,9.1075,23.52
72.106035,-5.2283,17.2950,11.4579,21.39
72.116785,-2.0041,13.1825,12.4606,18.25
72.130660,1.1796,9.9993,12.3351,15.92
72.138733,-2.5267,7.4728,11.0081,13.54
72.150976,-1.1576,2.9109,10.4410,10.90
72.165701,5.7407,-1.5531,16.1462,17.21
72.188222,24.6268,-19.6298,27.0303,41.50
72.196516,34.3505,-35.7580,17.9012,52.72
72.203896,36.2030,-38.6064,14.4470,54.86
72.214462,31.0440,-31.0288,14.3394,46.18
72.232939,21.4463,-29.1219,10.3370,37.61
72.236093,11.5868,-26.5861,5.7206,29.56
72.248840,4.5851,-20.8531,1.3190,21.39
72.264933,0.7506,-15.1530,-3.1132,15.49
72.271343,-1.0219,-10.4197,-7.3119,12.77
72.279939,-2.4339,-6.5350,-10.5791,12.67
72.293384,-3.9746,-3.3074,-12.4324,13.46
72.308219,-3.2737,-1.4195,-13.1789,13.65
72.322834,-3.8699,0.6544,-13.9980,14.54
72.337061,-4.8118,0.7049,-14.5842,15.37
72.346940,-5.6600,0.3537,-15.4489,16.46
72.355108,-6.7528,0.1176,-15.9090,17.28
72.366268,-8.6260,-0.1779,-15.5150,17.75
72.382059,-9.9982,-0.6863,-14.1623,17.35
72.389169,-10.8443,-1.4812,-12.7677,16.82
72.405051,-11.7588,-2.2108,-11.8977,16.87
72.416759,-12.0331,-2.6005,-10.8770,16.43
72.420288,-12.0989,-3.0633,-9.8442,15.90
72.431551,-11.7038,-3.7890,-8.9532,15.21
72.444091,-11.3816,-4.5707,-7.2813,14.26
72.458079,-11.1221,-5.7373,-5.3547,13.61
72.463757,-10.3997,-7.2083,-3.8053,13.21
72.474275,-9.4400,-8.3076,-2.3473,12.79
72.488630,-7.8976,-9.1206,-0.7882,12.09
72.499197,-5.4396,-10.3613,1.7255,11.83
72.518676,-2.8052,-12.0073,3.9584,12.95
72.524294,0.2506,-13.5550,4.9803,14.44
72.528684,3.1342,-13.4465,5.2608,14.78
72.539501,5.0807,-11.5729,5.7952,13.90
72.552299,7.6416,-9.8120,6.6800,14.12
72.561388,11.2118,-8.3493,9.3694,16.83
72.572022,15.7881,-10.4149,13.3428,23.15
72.582920,22.1571,-14.1327,17.0090,31.30
72.594191,25.1764,-13.4428,17.2910,33.37
72.604657,22.9905,-11.3370,13.5758,29.01
72.615380,16.5112,-8.8146,7.2497,20.07
72.627917,10.5615,-4.7782,2.4823,11.85
72.637269,5.9816,-0.7282,0.6987,6.07
72.649134,1.9547,2.0194,-0.2595,2.82
72.660600,-1.0508,3.6854,-2.2251,4.43
72.669831,-2.9567,4.3890,-3.4920,6.34
72.680634,-4.8240,5.4267,-3.5053,8.06
72.691474,-6.5628,6.6300,-3.2042,9.86
72.704061,-7.7447,7.5654,-3.1262,11.27
72.715419,-8.3180,8.0480,-3.1027,11.98
72.727807,-8.2163,7.7186,-2.7970,11.61
72.735149,-7.0918,6.9193,-1.8450,10.08
72.745550,-6.8475,6.4692,-0.7395,9.45
72.757266,-6.9787,6.6213,0.3780,9.63
72.769033,-7.2554,7.4007,1.1695,10.43
72.788705,-8.4191,8.8825,2.8203,12.56
72.806266,-7.8867,8.9939,3.2245,12.39
72.810570,-6.3644,9.0346,3.6203,11.63
72.821334,-5.0294,9.6227,5.1670,12.02
72.832383,-4.9429,11.2976,7.0260,14.19
72.844988,-4.5748,13.4412,7.3386,15.98
72.856429,-3.8189,15.3726,6.1125,16.98
72.868961,-3.3278,16.2787,5.6418,17.55
72.878461,-3.5978,16.2418,3.5548,17.01
72.887196,-3.2599,15.0027,2.0812,15.49
72.897470,-3.8324,13.5548,2.3439,14.28
72.911082,-5.3155,11.6583,3.6857,13.33
72.923082,-5.0480,9.3414,4.9173,11.70
72.943524,4.2782,3.3554,12.4111,13.55
72.952057,6.4575,0.1073,11.3434,13.05
72.962100,1.4524,-11.0350,4.7791,12.11
72.974187,5.0342,-25.4195,-2.1774,26.00
72.986261,31.5080,-32.0880,-1.9577,45.01
72.997515,47.8253,-26.3897,5.0024,54.85
73.005484,27.2826,-21.1176,11.7993,36.46
73.018424,12.6387,-23.2059,6.9035,27.31
73.027235,16.0218,-24.6189,-0.3354,29.38
73.037938,11.3048,-20.4705,-1.7570,23.45
73.049498,2.9438,-15.5509,0.1417,15.83
73.061131,-0.3529,-12.5712,0.8833,12.61
73.081391,-2.6324,-9.0194,-1.5435,9.52
73.099588,-3.8454,-7.1536,-2.4852,8.49
73.108550,-4.8494,-5.3466,-4.5582,8.54
73.118289,-5.9735,-3.7268,-6.8637,9.83
73.126558,-6.6153,-2.2663,-8.1903,10.77
73.135534,-7.0259,-0.9834,-9.1075,11.54
73.146440,-7.7866,-0.1456,-9.7494,12.48
73.157377,-8.5603,0.1136,-10.9092,13.87
73.170547,-9.1718,-0.0656,-12.0039,15.11
73.182090,-9.9348,-0.3812,-12.1592,15.71
73.204693,-11.7423,-1.5022,-12.1579,16.97
73.215238,-12.5404,-1.7520,-12.7027,17.94
73.222254,-12.8215,-1.9272,-12.6521,18.12
73.236420,-12.7672,-2.4234,-11.6971,17.48
73.245796,-12.2817,-3.4868,-9.9172,16.17
73.254606,-12.2832,-4.9125,-7.8343,15.37
73.265740,-12.3431,-6.2659,-6.5949,15.33
73.280859,-11.2552,-7.6013,-5.5172,14.66
73.287237,-8.6989,-9.4403,-4.8711,13.73
73.300622,-5.0819,-11.9832,-3.8824,13.58
73.310433,-2.1237,-15.0442,-2.6100,15.42
73.319928,0.8153,-18.5266,-1.6281,18.62
73.331893,4.3014,-23.1905,0.0677,23.59
73.347207,9.5380,-29.0134,2.2054,30.62
73.363498,24.5922,-28.7276,3.2012,37.95
73.377048,22.4661,-22.0073,1.3870,31.48
73.386697,17.8653,-17.9782,0.8208,25.36
73.395825,13.0321,-16.9020,0.3265,21.35
73.406485,10.7836,-16.7888,-0.6560,19.96
73.420672,11.0242,-14.9603,-0.9672,18.61
73.428383,10.9271,-11.6170,-0.6127,15.96
73.438936,9.8523,-9.0786,-0.4837,13.41
73.453714,9.1166,-7.4516,-0.0861,11.77
73.466279,7.9821,-6.1135,0.4221,10.06
73.471446,5.9105,-4.9639,0.5919,7.74
73.485019,4.0529,-3.9155,0.9080,5.71
73.494301,2.4202,-2.9073,1.4387,4.05
73.507157,0.4653,-1.9140,1.9181,2.75
73.517799,-1.5554,-0.8218,2.2971,2.89
73.536634,-4.3160,1.7467,3.3500,5.74
73.555746,-5.4301,3.1798,3.7681,7.33
73.561253,-6.4933,4.5824,3.8176,8.82
73.569044,-7.2276,5.7175,3.2772,9.78
73.579795,-7.9736,6.4655,2.6219,10.60
73.593051,-8.5651,6.6597,2.2907,11.09
73.609063,-8.9826,6.3710,2.4820,11.29
73.623188,-9.6669,5.1356,3.4561,11.48
73.634351,-9.6895,4.3241,3.7650,11.26
73.644977,-9.5498,3.5676,4.0983,10.99
73.655894,-9.2250,3.0173,4.1939,10.57
73.672642,-8.7517,2.4714,4.2938,10.06
73.677618,-8.0607,1.9659,4.3704,9.38
73.691852,-7.2313,1.5941,4.3510,8.59
73.701410,-6.6961,1.2934,4.3727,8.10
73.710808,-6.3749,1.0124,4.5414,7.89
73.721014,-6.0432,0.6066,4.6747,7.66
73.734721,-5.9549,0.2885,4.7855,7.64
73.743186,-6.0945,0.1595,4.6339,7.66
