# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-03-06 16:15:12.802
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
18.578277,-3.8145,-4.3551,1.8038,6.06
18.586299,-3.9794,-4.2890,1.9476,6.17
18.595434,-3.9582,-4.3755,2.0662,6.25
18.605056,-4.0517,-4.5014,2.2408,6.46
18.616049,-4.1154,-4.5561,2.3753,6.58
18.629194,-3.7973,-4.5720,2.4762,6.44
18.638661,-3.6381,-4.5236,2.5042,6.32
18.648949,-3.4049,-4.4587,2.1423,6.01
18.659792,-3.1445,-4.3708,2.0434,5.76
18.670196,-3.2696,-4.2500,2.1138,5.76
18.681743,-3.8093,-4.0015,1.8821,5.84
18.693822,-4.5640,-3.6362,1.4105,6.00
18.704730,-5.1169,-3.2361,1.1534,6.16
18.714317,-5.1707,-2.9952,1.0987,6.08
18.728374,-5.3438,-2.9410,1.3627,6.25
18.740797,-4.9733,-3.0337,1.1183,5.93
18.746315,-4.0731,-3.3334,0.8115,5.33
18.756927,-3.5907,-3.7803,0.7609,5.27
18.770738,-3.5236,-4.2958,0.5314,5.58
18.784024,-3.3084,-4.7649,0.1133,5.80
18.795534,-2.9929,-5.0355,-0.1624,5.86
18.811053,-3.2254,-5.0778,-0.9720,6.09
18.822368,-2.9124,-4.9593,-2.1962,6.16
18.833357,-2.3269,-4.8529,-2.9708,6.15
18.846204,-2.2596,-4.9136,-3.4174,6.40
18.860907,-1.9151,-5.2127,-3.9465,6.81
18.869755,-1.1232,-5.5118,-4.4172,7.15
18.878700,-0.6718,-5.4871,-5.0380,7.48
18.887428,-0.1487,-5.1352,-6.0005,7.90
18.898029,0.3237,-4.6736,-7.2771,8.65
18.913423,0.9807,-4.4323,-8.8976,9.99
18.919656,1.7919,-4.5790,-10.8752,11.94
18.930649,2.3833,-4.9753,-12.4440,13.61
18.942965,2.7225,-5.4683,-13.3738,14.70
18.953703,3.1920,-6.2546,-13.9861,15.65
18.962847,3.5431,-7.3441,-15.1810,17.23
18.974118,3.6077,-8.4728,-17.4521,19.73
18.987366,4.2814,-9.7007,-19.1771,21.91
19.006558,7.9781,-10.9620,-24.7682,28.24
19.019905,10.6426,-11.9360,-28.0140,32.26
19.035953,13.2394,-13.4134,-31.5251,36.73
19.038755,13.8668,-15.3799,-33.5887,39.46
19.052719,14.5637,-19.0392,-33.3330,41.06
19.061378,17.0312,-25.5083,-30.7918,43.46
19.071342,19.6825,-33.2587,-26.9665,47.12
19.084888,22.7390,-41.9777,-20.6200,52.00
19.094742,25.0076,-58.0829,-7.1629,63.64
19.103915,14.0696,-84.6717,6.2406,86.06
19.114573,-2.9769,-101.2572,21.3523,103.53
19.130536,-6.7377,-87.0396,39.1781,95.69
19.147290,-7.7418,-51.9446,65.8090,84.20
19.162711,-6.5808,-32.2002,57.4597,66.19
19.176648,3.0364,-16.5466,-7.9708,18.62
19.179892,-4.2352,0.4086,-11.2123,11.99
19.194316,8.9927,-6.9839,29.3629,31.49
19.202793,34.2998,-45.0748,64.1791,85.60
19.213580,17.6780,-66.2672,29.7672,74.77
19.228886,-13.2270,-59.8988,22.6484,65.39
19.241292,-5.7491,-39.2581,8.8619,40.65
19.255895,5.4057,-13.9958,-3.8028,15.48
19.268159,24.4028,-10.4366,-4.5537,26.93
19.280956,31.7694,-15.4950,-0.8347,35.36
19.287991,29.8538,-22.8245,9.7173,38.82
19.299017,34.7915,-27.0556,13.0927,45.98
19.310640,28.7147,-28.0821,21.8502,45.72
19.320554,12.8278,-27.5119,28.0434,41.33
19.331463,-10.2834,-16.8219,24.2718,31.27
19.343172,-16.1404,-3.4544,19.4867,25.54
19.355211,-7.9279,5.5232,17.4867,19.98
19.367548,-8.0298,4.9530,16.7976,19.27
19.377813,-8.4315,-8.0707,20.1745,23.31
19.386091,-6.0677,-15.9263,18.0837,24.85
19.396197,-4.8866,-15.5808,13.3351,21.08
19.407447,-6.7239,-10.9330,10.0643,16.31
19.418219,-5.8865,-9.7771,7.8611,13.86
19.428659,-3.0160,-10.7860,8.3648,13.98
19.439464,0.0267,-10.2160,5.6743,11.69
19.451180,2.5812,-7.3518,2.2153,8.10
19.461782,4.4207,-3.3534,-0.8134,5.61
19.473554,3.9694,1.0331,-1.5287,4.38
19.486307,3.8267,4.3357,-1.4315,5.96
19.495284,3.3144,5.0824,-1.0310,6.15
19.504585,3.1516,3.5726,-0.2097,4.77
19.516553,3.2285,2.7467,-0.0606,4.24
19.526572,3.8829,3.2104,-0.1091,5.04
19.537764,4.5889,4.8364,-0.4734,6.68
19.550420,5.4684,5.7638,-1.6214,8.11
19.560869,6.2636,4.8011,-1.6653,8.07
19.570414,5.5678,3.4369,-1.4026,6.69
19.580940,4.6717,2.5430,-1.6734,5.58
19.594789,5.0546,2.0741,-2.1834,5.88
19.604214,5.4043,2.0398,-2.6451,6.35
19.613650,5.1107,2.3059,-3.4963,6.61
19.627823,4.1997,2.5403,-4.2403,6.49
19.637572,3.2578,2.4227,-4.7141,6.22
19.645798,1.8948,2.1648,-4.6055,5.43
19.663595,0.2688,1.9979,-4.5501,4.98
19.677942,-1.7291,1.2808,-3.1423,3.81
19.689326,-3.1637,0.7311,-3.1251,4.51
19.700710,-3.7180,0.0502,-3.8935,5.38
19.712992,-2.9329,-0.6580,-4.4124,5.34
19.721383,-2.3480,-1.1121,-4.3946,5.11
19.745079,-3.0807,-1.2484,-4.1596,5.32
19.755079,-5.3775,-0.9963,-3.0583,6.27
19.765922,-4.8056,-0.8708,-3.4056,5.95
19.776036,-3.0987,-0.6319,-3.1308,4.45
19.786772,-2.0186,-0.5932,-0.4560,2.15
19.797239,-2.6044,-1.3151,0.3676,2.94
19.811840,-3.4815,-2.2947,-0.1476,4.17
19.821367,-3.2561,-2.5640,-0.8984,4.24
19.836518,-2.9753,-1.6919,-1.3709,3.69
19.846871,-2.9715,-0.4640,1.3814,3.31
19.851624,-0.6295,-1.0190,4.6028,4.76
19.862666,3.9985,-3.5163,2.6670,5.96
19.878054,6.3692,-5.7443,1.0295,8.64
19.887924,6.1097,-6.6169,-0.0525,9.01
19.895013,6.1456,-5.3118,-2.3625,8.46
19.906042,7.0505,-2.8678,-4.3385,8.76
19.919328,8.6886,-1.2880,-5.4246,10.32
19.930707,11.1462,-0.8491,-5.7959,12.59
19.944788,12.9526,-0.8421,-5.8511,14.24
19.955793,12.7743,-0.7334,-5.8625,14.07
19.971037,8.8265,0.4397,-5.7736,10.56
19.986826,5.9926,1.3108,-6.0499,8.62
19.998303,3.3465,2.0071,-6.3648,7.47
20.003017,1.2820,2.3067,-7.1785,7.65
20.015007,-0.7511,2.3704,-7.6360,8.03
20.025194,-2.4617,2.4476,-6.6281,7.48
20.036688,-3.9731,2.4380,-4.8410,6.72
20.046467,-5.5675,1.9615,-2.4880,6.41
20.060305,-6.1920,1.3130,-1.2207,6.45
20.071256,-5.6585,0.4296,-0.1576,5.68
20.079132,-4.5644,-0.4932,0.9125,4.68
20.096983,-3.0495,-1.1159,1.1922,3.46
20.111624,-2.3813,-0.9722,2.5727,3.64
20.127122,-0.8927,-0.8409,2.2913,2.60
20.142537,-1.3721,-0.4796,0.4784,1.53
20.144021,-3.3907,-0.2550,-0.5183,3.44
20.155011,-4.7059,-0.2888,-1.1161,4.85
20.165990,-4.4643,-0.3895,-2.2233,5.00
20.176880,-2.9182,-0.6714,-3.0579,4.28
20.187718,-0.9859,-1.1548,-2.7543,3.15
20.199392,0.3823,-1.9624,-1.2795,2.37
20.214033,0.6448,-2.8112,0.2571,2.90
20.219841,0.3705,-3.1936,0.7411,3.30
20.236765,-0.3463,-3.0632,0.5693,3.13
20.245469,-1.1028,-2.4266,-0.6137,2.74
20.253774,-0.3428,-1.7586,-1.7554,2.51
20.270859,1.2708,-1.4138,-2.7849,3.37
20.285322,2.9865,-1.9303,-2.6195,4.42
20.296125,2.9590,-2.0648,-1.5052,3.91
20.310200,2.1800,-1.8864,-2.1290,3.58
20.319646,1.6960,-1.6086,-2.4509,3.39
20.328718,1.4481,-1.3851,-2.4215,3.14
20.340490,1.7276,-1.3302,-2.3371,3.20
20.350241,2.5758,-1.2239,-2.6967,3.92
20.361464,3.4235,-1.1390,-2.7444,4.53
20.374659,4.2206,-1.2270,-2.4391,5.03
20.384884,5.0484,-1.4126,-2.0035,5.61
20.393715,5.4250,-1.5606,-1.4916,5.84
20.406602,5.1006,-1.6528,-1.0096,5.46
20.415571,4.1931,-1.6616,-0.8818,4.60
20.425911,3.0612,-1.4153,-0.7389,3.45
20.436449,1.6248,-1.1897,-0.5389,2.08
20.448165,0.4076,-1.1666,-0.7551,1.45
20.458755,0.4122,-1.1221,-0.9023,1.50
20.469485,1.2289,-0.8112,-0.9668,1.76
20.479903,1.7099,-0.0779,-0.4788,1.78
20.493883,1.6179,0.7097,-0.1884,1.78
20.513665,1.9889,0.5275,1.2555,2.41
20.525112,2.2442,0.1146,1.6158,2.77
20.534671,2.3557,0.0479,1.6270,2.86
20.545276,2.6962,0.2637,1.6580,3.18
20.557754,2.3143,0.7231,1.9318,3.10
20.567945,1.5403,1.3008,1.7760,2.69
20.578400,1.3841,1.6879,1.6049,2.71
20.594211,1.0792,2.0115,1.8674,2.95
20.610468,0.4083,2.0944,2.5370,3.32
20.624726,1.0497,1.8799,2.8781,3.59
20.634700,1.3498,1.7944,2.9727,3.73
20.642567,1.3902,1.8593,2.7471,3.60
20.653778,1.8949,1.8527,2.3357,3.53
20.668637,2.4815,1.8975,1.6680,3.54
20.681391,2.5218,2.1268,0.9449,3.43
20.685891,1.6477,2.4708,0.5469,3.02
20.700632,0.2065,2.6896,0.6271,2.77
20.709893,-1.2863,2.5303,1.1280,3.05
20.718927,-2.5683,1.9353,1.6447,3.61
20.729791,-3.4048,1.0498,2.3915,4.29
20.743572,-3.8831,0.2758,2.6182,4.69
20.751020,-3.9860,-0.1239,2.4294,4.67
20.762094,-2.9612,-0.0840,2.5202,3.89
20.774142,-1.9510,0.4832,1.9955,2.83
20.786080,-1.1914,0.9079,1.6705,2.24
20.805058,-1.4979,0.0541,2.1260,2.60
20.816707,-1.7266,-0.3643,1.6985,2.45
20.830394,-0.5218,-0.2312,2.3570,2.43
20.846469,-0.7502,0.3815,2.4165,2.56
20.859249,-3.0096,1.0597,1.5528,3.55
20.870099,-3.2299,0.7191,1.1185,3.49
20.885093,-2.6776,0.0628,1.1204,2.90
20.896610,-2.4562,-0.2200,1.2351,2.76
20.903141,-2.7165,0.0779,0.8506,2.85
20.915227,-3.0285,0.2624,0.5619,3.09
20.924704,-3.0254,0.2354,0.1428,3.04
20.935422,-2.9653,0.0669,-0.2790,2.98
20.948901,-2.9720,-0.0623,-0.6476,3.04
20.958494,-2.5067,-0.0836,-0.9275,2.67
20.967876,-1.7137,-0.0311,-1.2954,2.15
20.978498,-0.6462,-0.1079,-1.6917,1.81
20.994520,0.6840,-0.3647,-2.0647,2.21
21.000630,2.0859,-0.6568,-2.4882,3.31
21.011312,3.3096,-0.8430,-3.2970,4.75
21.022921,4.3681,-0.9046,-3.3001,5.55
21.033722,5.3266,-0.8234,-3.0295,6.18
21.043599,6.1234,-0.5473,-3.0455,6.86
21.054781,6.5395,-0.3194,-2.8335,7.13
21.067805,6.5524,-0.4412,-2.6694,7.09
21.078501,6.2424,-0.6649,-2.7304,6.85
21.092439,5.0934,-0.5100,-2.7072,5.79
21.102199,3.4486,-0.1224,-2.5408,4.29
21.111609,1.8550,0.2780,-2.3661,3.02
21.125573,0.3381,0.6371,-1.9668,2.09
21.135589,-0.9501,0.9670,-1.5319,2.05
21.145044,-2.0223,1.2905,-1.2403,2.70
21.159408,-2.7181,1.5969,-1.2439,3.39
21.170674,-2.9258,1.8525,-1.1004,3.63
21.173853,-3.1212,1.9793,-1.0847,3.85
21.184476,-3.5840,1.9539,-1.2261,4.26
21.195279,-3.9995,1.8494,-1.3946,4.62
21.209730,-4.1135,1.7431,-1.5928,4.74
21.222700,-4.2096,1.6742,-1.6194,4.81
21.233937,-4.4084,1.6483,-1.6216,4.98
21.243387,-4.5548,1.5979,-1.6101,5.09
21.251368,-4.5647,1.5869,-1.6482,5.11
21.260530,-4.4342,1.7125,-1.6265,5.02
21.276528,-4.2815,1.8062,-1.5177,4.89
21.286262,-4.0926,1.7848,-1.5538,4.73
21.293731,-3.7822,1.7198,-1.6404,4.47
21.311667,-3.2010,1.5847,-1.4639,3.86
21.325458,-1.2166,0.8472,-0.9057,1.74
21.336161,-0.1558,0.3947,-0.6244,0.75
21.349168,0.9562,-0.0568,-0.4470,1.06
21.360653,1.8999,-0.5826,-0.7414,2.12
21.368868,2.5311,-1.1433,-1.1751,3.02
21.379930,2.8079,-1.5593,-1.7797,3.67
21.391552,2.8362,-1.9251,-2.2861,4.12
21.401656,2.7180,-2.3206,-2.4524,4.33
21.413387,1.9890,-2.6116,-2.2675,3.99
21.422671,0.9568,-2.7762,-2.0462,3.58
21.433572,0.1607,-2.7159,-1.9016,3.32
21.444528,-0.9878,-2.3502,-1.5701,2.99
21.455815,-1.9117,-1.8954,-1.3945,3.03
21.468428,-1.8318,-1.6502,-1.3865,2.83
21.476939,-1.2258,-1.6833,-1.5460,2.59
21.494291,-1.3916,-1.8044,-1.9771,3.02
21.509667,-2.6652,-2.3704,-1.5260,3.88
21.520084,-3.6192,-2.2447,-1.0764,4.39
21.533205,-4.1542,-1.6732,-1.3168,4.67
21.543690,-4.4252,-1.2805,-1.2803,4.78
21.554817,-4.4851,-1.2183,-1.6469,4.93
21.563998,-4.9830,-1.2458,-1.8183,5.45
21.574741,-5.3547,-1.2685,-1.7734,5.78
21.585735,-3.9934,-0.2502,-1.7234,4.36
21.598588,-2.0763,2.2072,-2.0091,3.64
21.610547,-1.7404,4.3142,-1.7940,4.99
21.617899,-1.6715,5.4466,-0.9418,5.77
21.628975,0.2825,6.8349,-1.5670,7.02
21.642140,1.7757,8.1637,-1.3479,8.46
21.653929,1.0671,8.9940,0.1939,9.06
21.667169,0.4301,9.2641,1.3724,9.38
21.677769,0.7479,8.9145,2.3552,9.25
21.693803,3.0447,6.9755,1.7942,7.82
21.706096,5.6294,5.4679,1.0125,7.91
21.718180,7.4346,4.0336,-0.2582,8.46
21.728048,8.1632,3.2063,-1.4023,8.88
21.738432,9.3021,3.0769,-3.1649,10.30
21.748303,10.9510,3.2690,-4.2554,12.20
21.758740,11.4785,3.0477,-4.4064,12.67
21.769885,10.8830,1.9739,-4.6146,11.98
21.784192,10.0425,0.6496,-4.8084,11.15
21.794532,9.3111,-0.3425,-5.5042,10.82
21.809088,8.6379,-0.9608,-6.0829,10.61
21.824272,7.1977,-1.2711,-6.5561,9.82
21.834534,3.3345,-1.4865,-6.2411,7.23
21.850028,1.7884,-1.4416,-5.6842,6.13
21.863368,0.0350,-1.2718,-5.8967,6.03
21.867255,-1.7896,-1.0380,-6.2583,6.59
21.877903,-3.1706,-0.7432,-6.1497,6.96
21.889037,-4.1091,-0.4230,-6.2787,7.52
21.900792,-5.3539,-0.0251,-6.5771,8.48
21.910746,-6.9011,0.2573,-6.1336,9.24
21.921516,-8.1433,0.2245,-5.5294,9.85
21.933606,-8.9507,-0.0028,-5.1539,10.33
21.943597,-9.2152,-0.2671,-4.3815,10.21
21.955356,-8.8425,-0.4345,-3.7921,9.63
21.966373,-8.0541,-0.4172,-3.4011,8.75
21.976008,-7.0551,-0.4669,-3.7083,7.98
21.986878,-6.0863,-0.9544,-4.4388,7.59
21.996949,-5.5457,-1.8599,-4.5285,7.40
22.008352,-4.9237,-2.9777,-4.4642,7.28
22.019334,-3.8033,-4.1392,-4.2777,7.06
22.030394,-2.6653,-5.0713,-3.7017,6.82
22.041028,-1.3265,-5.6392,-2.8516,6.46
22.051449,0.4982,-5.9850,-2.1994,6.40
22.066500,2.0879,-6.1751,-2.1461,6.86
22.079337,3.6525,-6.3158,-1.9784,7.56
22.083990,4.8629,-6.2714,-2.6243,8.36
22.100331,5.9697,-5.9437,-3.3514,9.07
22.109309,7.0875,-5.5584,-3.7297,9.75
22.116456,8.0376,-5.1521,-3.4491,10.15
22.127286,8.1994,-4.9199,-3.0325,10.03
22.138338,8.2263,-4.9895,-2.2269,9.88
22.149282,8.4367,-4.8752,-1.3445,9.84
22.159907,7.4045,-4.0491,-0.7591,8.47
22.172683,5.9793,-3.0217,-0.1937,6.70
22.186107,5.0838,-2.0745,0.0744,5.49
22.193131,4.2403,-1.0564,0.1529,4.37
22.213115,3.5138,0.0349,0.3910,3.54
22.224815,1.4243,2.2193,0.5762,2.70
22.235501,0.6460,2.9115,0.8326,3.10
22.249366,0.1187,3.3435,0.7677,3.43
22.259680,-1.4127,3.6338,0.7419,3.97
22.268343,-2.4229,3.6337,0.3725,4.38
22.288646,-2.6325,3.4806,0.3541,4.38
22.290102,-3.1998,3.1662,0.4242,4.52
22.300886,-3.9322,2.4577,0.5539,4.67
22.316556,-4.7200,1.5923,0.7827,5.04
22.335130,-5.5231,0.8309,1.1134,5.70
22.350258,-5.8557,0.0600,1.7043,6.10
22.360205,-5.5047,-0.1555,2.2250,5.94
22.365928,-4.7424,-0.5272,2.4409,5.36
22.376357,-3.5271,-1.1380,2.4167,4.42
22.389471,-2.1307,-1.8393,2.5373,3.79
22.403165,-0.5866,-2.1611,2.1277,3.09
22.409043,1.3079,-1.9899,1.4657,2.80
22.420634,4.3498,-2.4159,1.0828,5.09
22.430577,7.5298,-4.0989,0.2254,8.58
22.441842,9.4074,-5.9762,-0.3383,11.15
22.453598,8.8831,-6.6792,-0.5395,11.13
22.465015,6.6772,-5.9485,-0.2551,8.95
22.475577,5.0042,-4.7723,0.0873,6.92
22.489664,3.9741,-4.2750,0.3895,5.85
22.498414,3.6634,-4.7963,0.1508,6.04
22.506850,4.2480,-5.6041,-0.4097,7.04
22.517185,3.9354,-5.9179,-0.5836,7.13
22.532661,2.9704,-5.7824,-0.7247,6.54
22.544900,2.7415,-5.4949,-1.0308,6.23
22.549863,2.6770,-5.0598,-1.4618,5.91
22.560650,2.9919,-4.8715,-1.2390,5.85
22.572295,3.1624,-5.0409,-0.7947,6.00
22.582799,2.2610,-5.4834,-0.8348,5.99
22.593716,1.4158,-6.0584,-1.0062,6.30
22.607429,0.6236,-6.3283,-0.5814,6.39
22.617686,0.0010,-6.1266,0.1397,6.13
22.632554,-0.7799,-5.7034,0.5640,5.78
22.646069,-1.7104,-5.4563,0.9024,5.79
22.647655,-2.7447,-5.6521,0.9406,6.35
22.658516,-3.8434,-6.1563,1.2231,7.36
22.674461,-4.4417,-6.7599,1.9359,8.32
22.687719,-4.7793,-7.1302,2.5379,8.95
22.691135,-5.1432,-7.1618,2.7901,9.25
22.702084,-4.8419,-6.8646,2.4298,8.74
22.715166,-4.3380,-6.2989,2.1879,7.95
22.726195,-4.4999,-5.6831,1.5513,7.41
22.737403,-4.5434,-5.2297,1.0999,7.01
22.746939,-4.3402,-5.0115,0.8029,6.68
22.756115,-3.8532,-5.1225,0.9698,6.48
22.767081,-3.4172,-5.9661,1.0933,6.96
22.782113,-1.9347,-7.4132,0.2755,7.67
22.791514,0.5429,-8.0527,0.2750,8.08
22.799125,2.8771,-7.5014,0.0556,8.03
22.809966,5.5316,-5.9363,-0.7696,8.15
22.821821,7.5226,-3.6709,-2.4223,8.71
22.835145,7.7010,-0.8694,-3.9188,8.68
22.845362,6.0428,2.0101,-4.2861,7.68
22.855381,3.8163,3.8154,-4.5307,7.05
22.864615,2.4414,4.4857,-3.7799,6.35
22.875226,2.8203,4.4572,-3.2508,6.20
22.891061,4.0277,4.7043,-3.0777,6.92
22.907758,4.0692,6.8493,-2.1288,8.25
22.922226,3.1233,7.3182,-1.5239,8.10
22.938401,2.2829,6.9759,-0.8732,7.39
22.940403,1.5580,6.2642,-0.3345,6.46
22.950755,1.6457,6.0190,0.1145,6.24
22.965386,1.6799,6.3573,0.5293,6.60
22.981004,1.3369,6.8916,1.7948,7.25
22.983350,0.6093,7.0036,2.6953,7.53
22.994315,0.3433,6.8826,3.2322,7.61
23.005348,0.7247,6.8543,3.1053,7.56
23.019073,0.5355,6.8904,2.7205,7.43
23.032080,0.7495,7.0414,2.5221,7.52
23.044193,1.3254,7.3561,2.6829,7.94
23.059571,2.0227,7.4681,5.2530,9.35
23.073858,2.7213,7.0665,6.6757,10.09
23.086885,3.4557,6.8832,7.1349,10.50
23.096372,4.2865,6.6047,7.2808,10.72
23.105208,5.2165,5.7820,6.9349,10.43
23.113589,5.7159,5.0052,6.5802,10.05
23.124268,4.9125,5.2422,6.7384,9.85
23.137579,3.7177,6.5831,7.0670,10.35
23.146904,3.1814,7.3452,7.7810,11.16
23.156803,3.0977,7.0236,9.0393,11.86
23.167769,3.6830,6.6062,10.5199,12.96
23.181332,4.7918,6.8188,12.4804,15.01
23.190379,6.1170,7.1232,14.1106,16.95
23.200166,7.2797,6.9440,15.2803,18.29
23.211786,7.6754,5.5746,16.3433,18.90
23.221888,7.5682,3.2334,17.2708,19.13
23.233556,7.8102,0.9569,18.4421,20.05
23.245740,8.8834,-0.7527,19.4504,21.40
23.258299,9.9973,-1.8285,21.0782,23.40
23.265141,11.4404,-2.7140,22.7075,25.57
23.276005,13.1605,-4.8894,23.9733,27.78
23.290038,13.3857,-10.3259,26.3684,31.32
23.301559,15.2605,-17.4466,30.9715,38.68
23.314806,17.5590,-24.5619,36.5058,47.37
23.326608,21.1887,-31.8912,43.2270,57.75
23.330172,24.9895,-42.0514,48.6698,69.00
23.340967,32.4476,-54.7355,45.9344,78.48
23.351809,44.9701,-66.0901,32.8546,86.43
23.364996,56.1051,-71.6781,13.8853,92.08
23.374330,63.8628,-69.4053,-5.2899,94.46
23.384227,60.3879,-61.9383,-22.3476,89.34
23.398450,49.1100,-53.5872,-34.5443,80.48
23.410227,34.5798,-49.1113,-40.6789,72.54
23.418907,19.1653,-48.8968,-41.1394,66.71
23.427884,2.5243,-50.5707,-35.2920,61.72
23.438441,-39.8357,-72.6463,54.6970,99.28
23.449511,1.9091,-85.5934,-75.3654,114.06
23.461194,25.3867,-102.8490,-12.6326,106.69
23.471135,20.4672,-93.2543,-89.6688,130.98
23.481948,51.6084,-49.2983,-58.5811,92.33
23.493453,48.7590,-15.2434,-35.2961,62.09
23.506338,28.1921,-3.5420,-13.8532,31.61
23.517889,31.9983,-18.7745,3.3019,37.25
23.531289,31.3980,-37.0933,15.7685,51.09
23.542152,13.5729,-45.4787,18.1370,50.81
23.546914,-2.8715,-40.2840,21.5189,45.76
23.557988,-5.9478,-34.4853,20.9500,40.79
23.569839,-6.1960,-34.3145,16.8843,38.74
23.580919,-9.1271,-34.9718,11.8751,38.04
23.590397,-4.6486,-34.4814,8.2311,35.75
23.606108,8.1833,-29.8534,3.2631,31.13
23.619727,14.0641,-24.8795,-1.4706,28.62
23.622767,16.8801,-23.7569,-6.0065,29.76
23.633723,18.8422,-25.5849,-9.3510,33.12
23.654852,21.2252,-28.0367,-12.2092,37.22
23.655328,17.5052,-30.0501,-12.7323,37.03
23.666743,10.2321,-30.7575,-11.6362,34.44
23.680945,4.6599,-30.3325,-9.2362,32.05
23.693996,0.6819,-28.3469,-7.5566,29.34
23.698685,-2.4910,-25.0959,-5.7098,25.86
23.713757,-10.3385,-18.6843,0.1768,21.35
23.722008,-14.0018,-10.1305,-5.0435,18.00
23.731209,-5.5327,-10.9274,-9.5892,15.56
23.741894,-6.4772,-14.5272,-3.2090,16.23
23.755904,-8.2218,-12.3616,-3.5558,15.27
23.765415,-6.8554,-10.6446,-3.0097,13.01
23.775612,-7.3713,-9.7341,-1.7531,12.34
23.788881,-6.6722,-7.8726,-2.0180,10.52
23.799042,-6.0654,-5.7132,-3.1315,8.90
23.817844,-6.2952,-1.6803,-3.8965,7.59
23.828793,-5.4377,0.3613,-4.6871,7.19
23.839501,-4.0443,2.0472,-6.4721,7.90
23.850315,-3.1738,3.2783,-8.0205,9.23
23.865222,-2.1711,3.9110,-8.8306,9.90
23.873064,-0.4819,3.7986,-8.5664,9.38
23.883023,2.0616,3.8846,-7.8865,9.03
23.894185,5.7020,4.5657,-6.7463,9.94
23.904548,10.1298,5.0002,-5.7980,12.70
23.915338,14.6712,3.8934,-5.2280,16.05
23.930574,19.6447,0.4617,-4.5201,20.16
23.941336,24.3858,-4.3019,-3.9639,25.08
23.959203,24.5319,-2.6860,-3.1261,24.88
23.969650,21.7556,2.7828,-1.5008,21.98
23.980922,19.9938,4.9942,0.2497,20.61
23.991162,17.7161,4.8711,0.7720,18.39
24.005225,14.8971,4.4424,0.9539,15.57
24.016650,12.4042,4.0575,1.8661,13.18
24.027370,10.3756,3.6289,2.1990,11.21
24.036070,7.8734,3.7199,1.7585,8.88
24.045498,6.8883,4.0641,2.6503,8.43
24.056206,8.3770,4.3598,1.9621,9.65
24.072248,7.3256,4.3511,1.3292,8.62
24.082244,4.6489,3.2590,2.4018,6.16
24.099725,6.2153,0.9372,3.2658,7.08
24.114014,5.3174,2.0051,2.7141,6.30
24.124046,1.9391,3.4011,1.4695,4.18
24.138809,-0.1342,3.9001,0.4768,3.93
24.152268,1.2853,3.1870,1.1904,3.64
24.164681,2.6935,0.2771,3.1624,4.16
24.180415,3.2402,-1.1064,3.9349,5.22
24.191587,4.4375,-1.8660,5.1024,7.01
24.197115,5.1901,-1.7293,6.1255,8.21
24.208425,5.9520,-1.1930,6.5528,8.93
24.218982,7.4371,-0.9159,6.4232,9.87
24.229696,9.4076,-1.0213,6.0436,11.23
24.240630,10.9502,-1.3053,5.2072,12.20
24.252785,11.6997,-1.5393,4.3037,12.56
24.263007,11.7761,-1.6098,4.1833,12.60
24.273712,11.2042,-1.3582,4.6588,12.21
24.285784,9.8377,-0.9819,5.3420,11.24
24.297570,8.0116,-0.7785,6.0777,10.09
24.307393,6.6056,-0.5409,7.0899,9.71
24.322241,5.3508,0.0987,7.5520,9.26
24.330206,3.9644,1.1232,7.8510,8.87
24.337954,2.8120,2.1298,8.1418,8.87
24.348713,2.0327,2.7796,8.2038,8.90
24.363711,1.2730,2.9480,8.2227,8.83
24.381342,0.5161,2.8384,8.5543,9.03
24.393477,-0.2467,2.8956,8.5403,9.02
24.410073,-0.8138,3.0924,8.0051,8.62
24.417720,-0.7761,3.2871,7.4754,8.20
24.428697,-1.0283,3.6521,6.5210,7.54
24.436105,-2.0427,4.1057,6.3383,7.82
24.446359,-3.3472,4.0588,5.6912,7.75
24.457272,-4.1019,3.7705,5.1034,7.56
24.469956,-4.3049,3.7542,4.5166,7.28
24.478923,-4.3481,4.1813,3.5593,7.00
24.489850,-4.2510,4.5474,3.1004,6.95
24.501989,-4.1221,4.4535,2.7644,6.67
24.513667,-4.1248,3.9388,2.4668,6.21
24.522616,-4.3629,3.2782,2.0364,5.82
24.538333,-4.8033,2.6220,1.2488,5.61
24.551456,-5.3666,2.3113,-0.0516,5.84
24.565572,-4.7623,2.5245,-1.3370,5.55
24.579559,-3.6592,2.1504,-1.2385,4.42
24.590596,-2.3566,1.4293,-0.8547,2.89
24.598033,-0.7381,0.7479,-0.4095,1.13
24.614356,1.4916,0.4161,-0.3020,1.58
24.623733,3.7496,0.3352,-0.2409,3.77
24.630554,5.8607,0.1006,-0.2185,5.87
24.648061,7.4909,-0.6607,-0.4921,7.54
24.653294,8.4604,-1.6770,-0.8288,8.66
24.663176,9.1222,-2.1065,-1.2741,9.45
24.673879,9.4693,-1.6011,-1.1816,9.68
24.685710,9.1925,-0.9453,-0.1441,9.24
24.696827,8.2079,-0.9896,0.8638,8.31
24.706607,7.1318,-1.4988,1.0140,7.36
24.722065,6.4674,-1.6796,1.0498,6.76
24.738954,6.1766,-1.5039,1.8902,6.63
