# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-03-06 16:05:56.465
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
58.404929,9.5006,-25.5559,15.6299,31.43
58.413228,1.0583,-29.8732,14.2236,33.10
58.422090,-9.0719,-35.5907,8.1989,37.63
58.432974,-18.4881,-38.4123,9.2682,43.63
58.448148,-20.3369,-32.7041,7.0913,39.16
58.465850,-20.2901,-17.6489,1.3973,26.93
58.484572,-15.5249,-15.7555,1.2051,22.15
58.487016,-10.9662,-14.4870,0.5029,18.18
58.500103,-6.4349,-13.3859,-0.6472,14.87
58.513513,-4.2090,-13.1850,-2.1866,14.01
58.524637,-2.8798,-14.6627,-3.5422,15.36
58.530204,0.6972,-17.8245,-4.6480,18.43
58.545037,4.0023,-19.7240,-6.6394,21.19
58.554257,5.0298,-18.7827,-7.7098,20.92
58.562794,5.3502,-17.4486,-9.1664,20.42
58.573520,6.5432,-16.9466,-10.0695,20.77
58.585891,8.6672,-16.2606,-9.6284,20.79
58.600537,10.3198,-14.7938,-8.6554,20.01
58.626483,11.7847,-12.6200,-3.5952,17.64
58.636991,13.4227,-11.9249,-3.1894,18.24
58.638750,22.2702,-14.1027,-2.2787,26.46
58.649525,30.6168,-11.4848,-1.2570,32.72
58.662848,17.4095,-5.6462,-1.3408,18.35
58.674575,9.5789,-3.2496,-3.1739,10.60
58.681902,12.6679,-3.9880,-2.1726,13.46
58.693003,16.5688,-6.6170,0.4053,17.85
58.707515,16.1091,-7.3443,1.6230,17.78
58.716187,12.5696,-4.9147,1.4091,13.57
58.729351,11.4020,-2.9630,0.8007,11.81
58.739134,11.5988,-2.3448,0.5750,11.85
58.747387,11.7550,-2.6071,0.8709,12.07
58.758057,10.8394,-2.6405,1.2587,11.23
58.773340,9.8329,-1.4763,1.5482,10.06
58.788257,9.5005,0.2450,1.1022,9.57
58.795460,9.0329,1.6750,0.4399,9.20
58.809189,8.3518,2.5961,0.6301,8.77
58.820354,8.6234,2.6488,1.5281,9.15
58.833777,6.9983,0.7816,2.5598,7.49
58.846167,6.3017,-0.2444,2.8508,6.92
58.857385,7.3901,-0.3849,3.2851,8.10
58.872502,8.4331,0.4080,3.6690,9.21
58.880092,8.1456,1.0531,3.7426,9.03
58.888156,7.0647,0.9343,4.1471,8.25
58.898788,6.0931,0.6048,4.9000,7.84
58.917454,4.3292,0.4272,5.5135,7.02
58.931397,2.1828,-0.6187,5.3413,5.80
58.946769,1.7910,-1.4311,5.6720,6.12
58.953843,1.6991,-2.5323,6.1444,6.86
58.967379,2.0040,-3.3572,7.6086,8.55
58.978017,3.3230,-3.8056,9.3570,10.63
58.986944,4.9912,-4.2420,10.1050,12.04
58.996249,5.2147,-4.2418,10.1196,12.15
59.006840,4.4578,-3.3946,9.9712,11.44
59.020607,2.6625,-2.1214,9.8115,10.39
59.030499,0.7380,-1.1377,9.4428,9.54
59.039646,-0.4177,-0.2110,8.6944,8.71
59.052346,-1.5152,0.9853,7.6929,7.90
59.065911,-3.0148,2.1956,6.8475,7.80
59.075166,-4.2140,3.1627,6.0130,7.99
59.086582,-4.9354,4.2560,5.2421,8.36
59.096088,-5.3241,5.5508,4.7122,9.02
59.105723,-5.7932,6.8076,4.0728,9.82
59.115525,-6.5410,7.7422,3.7640,10.81
59.131728,-7.0879,8.1465,3.6288,11.39
59.142961,-7.1734,7.9796,3.4159,11.26
59.158848,-7.6601,7.0397,2.6574,10.74
59.170621,-7.6189,6.7195,2.4056,10.44
59.181354,-6.5927,6.4382,2.1914,9.47
59.196157,-5.3910,6.0446,2.0770,8.36
59.206470,-4.5581,5.5033,1.8268,7.38
59.213012,-4.0441,4.8717,1.6140,6.53
59.224132,-3.7412,4.1319,1.5164,5.78
59.237275,-3.6990,3.3391,1.4370,5.19
59.248950,-3.4096,2.8160,1.1630,4.57
59.256305,-2.5244,2.6478,0.9009,3.77
59.267216,-1.3243,1.9520,0.4030,2.39
59.278750,0.4805,0.7998,-0.0028,0.93
59.289967,2.2388,-0.1247,-0.1860,2.25
59.305450,3.7208,-1.1759,-0.1479,3.90
59.321381,6.2970,-3.8582,-0.3340,7.39
59.332350,6.6710,-4.4713,-0.6494,8.06
59.344947,5.6084,-4.5563,-0.5825,7.25
59.354019,4.4018,-4.6485,-0.7374,6.44
59.365844,3.3752,-4.5593,-0.9883,5.76
59.379022,2.2027,-3.8966,-1.2046,4.64
59.388790,1.8293,-3.2119,-1.2034,3.89
59.397272,2.4849,-2.9735,-0.9752,4.00
59.408259,3.2912,-2.7774,-0.7008,4.36
59.421269,3.9173,-2.3342,-0.3240,4.57
59.432576,3.9097,-1.6965,0.0160,4.26
59.449262,3.0503,-1.2037,0.3589,3.30
59.460327,2.0023,-0.8790,0.6160,2.27
59.473038,0.9686,0.0426,0.7281,1.21
59.487834,0.7632,0.2675,0.7005,1.07
59.498348,1.3194,0.0258,0.5293,1.42
59.505727,1.5902,-0.3297,0.4400,1.68
59.520804,1.3771,-0.7820,0.4788,1.65
59.529423,1.3771,-1.3478,0.7665,2.07
59.538184,1.9414,-1.9588,1.0691,2.96
59.548780,3.2793,-2.3263,1.4774,4.28
59.566705,4.9815,-2.5304,2.2724,6.03
59.570620,7.3879,-3.0003,3.4904,8.70
59.581466,9.2547,-3.4831,4.2365,10.76
59.594687,9.9705,-3.6413,4.7227,11.62
59.605596,9.1044,-3.1594,5.2010,10.95
59.614917,7.4155,-2.0990,5.3497,9.38
59.629269,5.7019,-1.3912,5.4448,8.01
59.646597,2.2593,-0.8813,4.6813,5.27
59.657319,0.6274,0.2356,4.2035,4.26
59.670235,-0.8913,1.5490,3.3971,3.84
59.681928,-2.4667,2.5092,2.5936,4.37
59.689791,-4.0248,3.1317,1.8211,5.42
59.702657,-5.4277,3.7127,1.1271,6.67
59.712399,-6.7545,4.3290,0.6052,8.05
59.722403,-8.2810,5.0925,0.2109,9.72
59.733125,-9.6150,6.1934,-0.2725,11.44
59.749366,-10.0472,7.3221,-0.0667,12.43
59.771994,-9.8810,8.1072,0.3026,12.78
59.782255,-9.3245,7.8156,0.2970,12.17
59.788814,-8.3939,7.2734,0.7534,11.13
59.798216,-7.7604,6.7193,1.2120,10.34
59.811165,-7.5490,6.0048,1.6075,9.78
59.820895,-7.3828,5.3711,1.6438,9.28
59.831129,-7.3575,5.1854,1.3467,9.10
59.845323,-7.6211,5.1478,0.9092,9.24
59.856844,-7.8926,5.0295,0.3305,9.36
59.863248,-8.3076,4.6621,0.1217,9.53
59.874140,-8.7848,3.9299,0.4135,9.63
59.886186,-8.7099,3.0270,0.1181,9.22
59.897134,-8.1709,2.7716,-0.8393,8.67
59.912191,-6.8423,4.0063,-1.6486,8.10
59.924083,-4.4809,5.6229,-2.2992,7.55
59.939066,-0.4827,5.5321,-2.4663,6.08
59.950002,0.3796,4.4780,-2.3007,5.05
59.961576,3.1867,3.7558,-2.5398,5.54
59.971499,8.9015,2.8843,-2.6626,9.73
59.982194,16.5334,0.5798,-3.0629,16.82
59.995109,23.4883,-3.6380,-4.4610,24.18
60.007976,26.4318,-8.2228,-6.3777,28.41
60.015655,26.8879,-11.0339,-7.6085,30.04
60.028933,24.7711,-10.7834,-7.9434,28.16
60.039054,20.3812,-9.7449,-9.1390,24.37
60.047546,20.4312,-8.9335,-8.9997,24.05
60.058718,23.0394,-7.7374,-8.2827,25.68
60.074060,23.8860,-7.0738,-6.8787,25.84
60.090923,23.8602,-6.8342,-4.2871,25.19
60.102151,20.4364,-6.1652,-3.6431,21.65
60.114580,16.4195,-5.7619,-2.9793,17.65
60.127536,12.1442,-5.3379,-2.4678,13.49
60.138131,8.3923,-4.5773,-2.1879,9.81
60.146214,5.2616,-3.3146,-1.6687,6.44
60.155766,2.5564,-1.9481,-1.5780,3.58
60.174149,0.0479,-1.1068,-2.0928,2.37
60.188787,-4.7344,-1.3640,-0.9507,5.02
60.202233,-6.8424,-2.1634,-0.2897,7.18
60.211013,-8.8155,-3.4020,0.2185,9.45
60.221105,-9.9540,-4.6459,0.9508,11.03
60.232796,-10.9050,-5.5973,1.8622,12.40
60.242756,-11.5277,-6.6038,2.8919,13.60
60.257333,-11.5118,-7.9264,3.7819,14.48
60.268494,-11.4254,-9.3145,4.2261,15.33
60.277266,-10.8522,-10.2035,4.4929,15.56
60.286331,-10.2949,-10.3450,5.0930,15.46
60.296786,-10.0040,-10.1045,5.6899,15.32
60.311956,-10.3648,-9.6848,5.6812,15.28
60.320481,-10.6874,-9.1122,5.3888,15.04
60.329416,-9.9329,-8.3662,5.6680,14.17
60.341971,-8.7019,-7.6784,6.1315,13.13
60.356570,-7.5720,-7.3698,6.3134,12.31
60.372940,-4.4583,-7.5301,7.1463,11.30
60.387950,-2.9193,-7.7079,7.7593,11.32
60.400564,-1.3353,-7.7245,8.1846,11.33
60.410154,0.0356,-7.5481,8.6681,11.49
60.418276,0.7548,-6.9538,8.8137,11.25
60.427031,1.2401,-5.9552,8.8036,10.70
60.437597,1.7217,-4.9123,8.3764,9.86
60.452005,2.1324,-3.9817,8.1314,9.30
60.460030,2.3165,-3.0900,8.0220,8.90
60.470335,2.2397,-2.3310,7.9128,8.55
60.481102,2.2051,-1.8117,7.9029,8.40
60.493611,2.2661,-1.6228,8.1802,8.64
60.503064,2.2974,-1.6914,7.9723,8.47
60.513616,2.8918,-1.7634,7.5393,8.27
60.532542,3.7120,-1.7959,7.4615,8.53
60.546833,4.9109,-1.9699,7.3017,9.02
60.556831,5.1108,-1.8823,6.8985,8.79
60.574798,5.2025,-1.5512,6.4622,8.44
60.578929,4.8546,-1.1161,6.1972,7.95
60.589856,4.4611,-0.7109,5.7289,7.30
60.605994,4.3042,-0.3004,5.3382,6.86
60.611077,3.9740,0.0507,5.2195,6.56
60.627311,3.4540,0.2496,5.0817,6.15
60.638667,2.9578,0.3185,4.7328,5.59
60.643653,2.5126,0.4167,4.3905,5.08
60.657006,2.1158,0.5916,4.1511,4.70
60.669897,1.7703,0.9152,3.7815,4.27
60.680520,1.3762,1.2989,3.5225,4.00
60.686815,1.1100,1.5385,3.2906,3.80
60.698068,0.7994,1.5906,2.8554,3.36
60.712366,0.4561,1.6246,2.1339,2.72
60.722140,0.3803,1.7435,1.7227,2.48
60.739514,0.2696,1.8132,1.6672,2.48
60.753577,0.3211,1.5267,1.0561,1.88
60.762971,0.3870,1.4208,1.0001,1.78
60.777101,0.4826,1.3338,1.2755,1.91
60.789074,0.4455,1.1243,1.5961,2.00
60.795124,0.2542,0.8763,1.7774,2.00
60.806411,-0.0626,0.7413,1.8925,2.03
60.823399,-0.5678,0.6364,2.5127,2.65
60.836029,-0.9728,0.3312,2.2248,2.45
60.844954,-1.1672,0.1449,1.1881,1.67
60.852794,-1.4726,-0.1452,0.3869,1.53
60.860549,-1.4475,-0.3644,-0.6149,1.61
60.871330,-1.6549,-0.3061,-0.8762,1.90
60.889616,-0.7847,0.0055,-1.7820,1.95
60.903779,-3.7127,1.7961,-2.4425,4.79
60.914942,-3.6226,2.0332,-2.6902,4.95
60.928171,-2.8496,2.3534,-3.7696,5.28
60.941154,-2.2626,2.3037,-3.8175,5.00
60.949298,-1.6457,0.9518,-3.8192,4.27
60.958612,-1.1487,-0.6450,-3.7059,3.93
60.968796,-1.3227,-0.9760,-3.6795,4.03
60.979519,-0.5192,-0.1043,-3.2912,3.33
60.993225,0.9402,0.7162,-2.5644,2.82
61.001790,1.5148,0.6274,-2.0965,2.66
61.011924,1.1906,-0.0275,-1.9249,2.26
61.022902,0.9429,-0.5870,-1.4085,1.79
61.034538,1.2908,-0.9260,-0.7752,1.77
61.045772,2.2910,-1.1371,-0.4276,2.59
61.055699,2.8323,-0.9674,-0.3922,3.02
61.067266,2.4167,-0.3277,-0.7837,2.56
61.077480,1.3425,0.4278,-1.3261,1.93
61.088171,0.5653,0.8617,-1.7306,2.01
61.105488,1.1573,0.8073,-1.7178,2.22
61.120190,2.5674,0.3212,-1.0394,2.79
61.131494,2.6304,0.3136,-0.7806,2.76
61.147759,2.3840,0.6668,-0.6587,2.56
61.153098,2.0888,0.9094,-0.5270,2.34
61.163819,2.2454,0.7051,-0.4988,2.41
61.177164,2.8197,0.3927,-0.2345,2.86
61.188182,3.1252,0.3711,0.0574,3.15
61.196345,2.8657,0.5443,-0.0291,2.92
61.210652,2.4654,0.6258,-0.2686,2.56
61.218606,2.2997,0.7600,-0.2574,2.44
61.229099,2.0683,0.9641,-0.1353,2.29
61.239532,1.9261,0.9219,0.0879,2.14
61.253488,1.9081,0.7122,0.4978,2.10
61.264803,1.7626,0.3849,0.8477,1.99
61.275140,1.1898,0.1392,0.9169,1.51
61.284318,0.6398,0.0531,0.7602,0.99
61.294061,0.5144,-0.0257,0.7496,0.91
61.309579,0.5072,0.0197,0.8469,0.99
61.322437,0.4511,-0.1072,1.0140,1.11
61.330881,0.4415,-0.2305,1.1856,1.29
61.350945,0.2795,-0.3064,0.9656,1.05
61.359146,0.5173,-0.1388,0.5912,0.80
61.369837,1.3266,0.2286,0.5215,1.44
61.385070,1.9171,0.2102,0.8273,2.10
61.392837,1.9709,-0.1128,0.8595,2.15
61.404701,1.3051,-0.0957,0.3934,1.37
61.424140,1.3837,-0.0332,0.5608,1.49
61.434337,1.8022,0.1889,0.4439,1.87
61.446205,1.9729,0.3569,0.5796,2.09
61.456551,2.0306,0.3597,0.3581,2.09
61.467165,2.1719,0.3098,-0.1099,2.20
61.477875,3.0870,0.2437,-0.2034,3.10
61.489014,3.5420,0.4357,-0.5240,3.61
61.500373,3.2551,0.6066,-0.9191,3.44
61.511176,2.8874,0.5228,-1.1282,3.14
61.521491,2.7759,0.2557,-1.2451,3.05
61.537380,3.3796,0.1116,-1.3513,3.64
61.543187,3.3599,0.1703,-1.8970,3.86
61.553881,2.7383,0.2243,-2.3869,3.64
61.567468,2.7359,0.1284,-2.4120,3.65
61.580153,2.1377,0.1137,-2.2307,3.09
61.586177,0.7984,0.1458,-2.6104,2.73
61.596999,0.5710,0.0894,-2.6407,2.70
61.612266,0.6620,0.0128,-2.6796,2.76
61.619034,0.2948,-0.0671,-2.8446,2.86
61.633694,-0.0726,0.0407,-3.3213,3.32
61.642548,0.2217,0.2421,-3.6174,3.63
61.651746,0.5368,0.4312,-3.6949,3.76
61.662185,0.7012,0.4168,-3.7330,3.82
61.677309,0.7904,0.3958,-3.4039,3.52
61.689787,0.5169,0.4584,-2.4914,2.59
61.706104,-1.5589,-1.0367,0.4079,1.92
61.719229,-3.1104,-2.0886,1.2693,3.96
61.730214,-3.5409,-2.1441,1.8496,4.53
61.741492,-3.0361,-1.3434,1.4292,3.61
61.750282,-1.2356,-0.1661,-0.2939,1.28
61.759663,1.8445,-0.1072,-1.0940,2.15
61.774890,2.5634,-1.3195,-1.0910,3.08
61.782989,3.2279,-2.4950,-1.2334,4.26
61.792394,4.0220,-2.3903,-1.3005,4.86
61.802917,1.5237,-1.5774,-0.1348,2.20
61.814230,-1.8599,-1.1746,-1.2287,2.52
61.826168,-1.8897,-0.3013,-2.6228,3.25
61.835469,-0.2886,-0.8561,-0.3195,0.96
61.846558,-1.6255,-1.3068,0.7776,2.23
61.863979,-4.8530,-0.5227,0.9332,4.97
61.874003,-6.0196,0.7001,-0.2388,6.06
61.888391,-5.8373,0.9421,3.0197,6.64
61.900291,-5.8350,-0.8497,3.7653,7.00
61.911700,-2.4599,-1.7091,2.5931,3.96
61.929697,-1.8051,-0.5786,0.9769,2.13
61.933269,-2.3247,1.1747,1.2921,2.91
61.944096,-1.2576,1.1549,2.1774,2.77
61.956628,0.0967,-0.2367,2.4804,2.49
61.967431,-0.9360,-1.1928,3.9202,4.20
61.976776,-1.7127,-2.1057,4.0864,4.91
61.987408,-1.9596,-2.4425,3.3316,4.57
62.004833,-2.4894,-1.9914,2.3064,3.93
62.019754,-2.7968,1.2893,0.6448,3.15
62.036383,-1.2461,0.5832,2.1312,2.54
62.044921,-1.7582,-1.1728,2.5772,3.33
62.052515,-2.6307,-1.6934,2.2596,3.86
62.065982,-1.5143,-1.2564,1.4050,2.42
62.074268,-0.1227,-0.4330,1.0497,1.14
62.086044,0.2157,-0.0277,-0.2176,0.31
62.103695,-0.3967,1.0311,-1.9597,2.25
62.106536,-1.1712,2.1006,0.0273,2.41
62.117961,-0.7465,0.6385,1.6207,1.90
62.128163,-0.7597,-1.0274,1.5581,2.02
62.141061,-1.1410,-1.1823,1.9928,2.58
62.150215,-0.4824,-1.0161,2.0063,2.30
62.160888,0.3577,-1.2872,2.2588,2.62
62.174931,1.0033,-1.4152,2.3600,2.93
62.193194,-1.4846,1.4139,0.5019,2.11
62.204260,1.6313,-1.7055,3.6967,4.39
62.215035,0.9690,-2.7252,2.4824,3.81
62.226087,-1.1575,-0.3461,2.9151,3.16
62.236341,1.6682,0.6269,0.8098,1.96
62.255001,3.1553,1.7687,-4.8520,6.05
62.270898,4.2071,1.1327,-0.9668,4.46
62.286274,2.8145,-0.5337,1.4468,3.21
62.290991,-0.5551,-0.5591,1.8792,2.04
62.301361,-2.3618,-0.1304,1.1058,2.61
62.312409,-2.4569,-0.1038,0.4378,2.50
62.323844,-2.1401,-0.2826,0.3128,2.18
62.334315,-1.6488,-0.6753,0.1172,1.79
62.345922,-0.2994,-1.0389,-0.2051,1.10
62.358097,1.5875,-1.0809,-0.5612,2.00
62.368740,3.1660,-0.9234,-0.6940,3.37
62.377537,3.8432,-0.7453,-0.6136,3.96
62.396377,3.5430,-0.6344,-0.2227,3.61
62.412717,2.2849,-0.6754,-0.0411,2.38
62.423849,2.0364,-0.5719,-0.0783,2.12
62.433008,1.8648,-0.5562,0.0971,1.95
62.442375,1.7510,-0.5866,0.2984,1.87
62.453515,2.0420,-0.4912,0.4053,2.14
62.470737,2.4371,-0.3889,0.5539,2.53
62.474915,2.6313,-0.5129,0.7865,2.79
62.486374,2.7822,-0.5563,1.0583,3.03
62.499228,2.7076,-0.3321,1.1867,2.97
62.509254,2.4651,-0.1913,1.2810,2.78
62.518431,2.3971,-0.3338,1.2232,2.71
62.529210,2.2515,-0.5785,1.0241,2.54
62.540249,1.9716,-0.7928,1.0961,2.39
62.550892,1.7546,-0.8989,0.9791,2.20
62.561570,1.3345,-0.8706,0.3160,1.62
62.573997,1.8345,-1.2685,1.0380,2.46
62.585769,2.6683,-1.4262,1.7584,3.50
62.594083,2.4787,-1.0145,1.0786,2.89
62.608421,1.1797,-0.7895,0.8984,1.68
62.626716,1.8408,-1.5572,1.2885,2.73
62.645227,2.1917,-1.4756,1.5614,3.07
62.648408,1.6809,-1.1629,1.3133,2.43
62.659439,1.3466,-0.9552,0.8321,1.85
62.670664,1.0107,-0.8097,0.5132,1.39
62.684478,0.5618,-0.6901,0.3087,0.94
62.697309,0.2272,-0.5364,0.2784,0.65
62.702487,-0.2005,-0.2655,0.2454,0.41
62.713563,-0.9007,0.0566,0.0889,0.91
62.730067,-1.5227,0.2217,-0.1575,1.55
62.746187,-1.6743,0.2690,-0.2186,1.71
62.757774,-1.8240,0.5857,0.0479,1.92
62.767558,-1.9907,0.7221,0.2587,2.13
62.778514,-2.0470,0.6527,0.4249,2.19
62.790940,-2.0536,0.6235,0.6217,2.23
62.800891,-2.3815,0.4351,0.8713,2.57
62.811080,-1.9696,0.5608,0.6036,2.13
62.830200,0.1906,0.9479,-0.0698,0.97
62.844033,-1.7597,1.3199,-1.2948,2.55
62.858588,-3.0929,1.3341,-1.2778,3.60
62.868507,-2.4109,0.7613,0.1889,2.54
62.875943,-1.9220,-0.0986,0.5456,2.00
62.890402,-2.1712,-0.2628,0.0408,2.19
62.898486,-2.1961,0.0019,-0.2466,2.21
62.908385,-1.2899,-0.1684,-0.4434,1.37
62.919569,-0.9699,-0.3933,0.1877,1.06
62.932368,-0.8946,-0.5062,-0.1445,1.04
62.941322,-0.1787,-0.5230,-0.2329,0.60
62.951987,-0.2227,-0.4979,0.0730,0.55
62.964922,-1.1840,-0.3170,-0.3431,1.27
62.973516,-1.9617,0.2383,-0.9841,2.21
62.984312,-2.5447,0.7121,-1.0020,2.83
62.994833,-3.5504,0.7999,-0.4514,3.67
63.006773,-4.4932,0.6433,-0.0422,4.54
63.016853,-3.8633,1.0649,0.2881,4.02
63.029491,-3.3980,1.8683,-0.0520,3.88
63.041117,-2.9447,2.0492,-0.8002,3.68
63.060149,-2.9197,1.2601,-0.0751,3.18
63.075969,-1.7915,0.9234,-0.0226,2.02
63.084768,1.1133,0.3918,-0.0615,1.18
63.092785,3.4800,-0.3455,0.4744,3.53
63.105976,4.3184,-0.8271,0.2573,4.40
63.119377,3.8121,-0.6115,-0.3660,3.88
63.125590,2.7031,-0.1346,-0.2580,2.72
63.136865,1.2421,0.3272,-0.1571,1.29
63.147959,0.2703,0.2568,-0.1373,0.40
63.157597,0.0069,-0.0696,-0.1692,0.18
63.168419,-0.0534,-0.0062,-0.4462,0.45
63.186319,-0.3333,0.5369,-0.5862,0.86
63.200832,-1.1198,0.8103,-1.5981,2.11
63.216556,-0.5195,0.5651,-1.0193,1.28
63.224409,-0.2695,0.3518,-0.7497,0.87
63.233355,0.3179,0.0105,-0.6252,0.70
63.249042,1.1731,-0.0760,-0.5781,1.31
63.262384,1.0242,0.3290,-0.4531,1.17
63.273510,0.3071,0.6345,-0.4148,0.82
63.283788,-0.2517,0.6315,-0.0948,0.69
63.291866,-0.5838,0.3193,0.7813,1.03
63.299646,0.6515,-0.6749,2.2516,2.44
63.309484,1.1752,-0.7534,3.7845,4.03
63.327784,-1.1051,0.5689,2.4755,2.77
63.342053,0.0735,-0.4446,2.5574,2.60
63.354727,-0.1497,0.2301,0.6367,0.69
63.368908,-1.7058,1.5336,-0.9006,2.46
63.379381,-0.8541,1.2573,-1.5702,2.19
63.389775,1.0661,0.0797,-1.1291,1.55
63.397755,1.2717,-0.4961,-0.3721,1.41
63.407809,0.7436,-0.5352,0.0527,0.92
63.418070,-0.2784,-0.3952,-0.1362,0.50
63.436179,-1.3135,-0.5509,-0.2874,1.45
63.442508,-2.1851,-0.7575,-0.2461,2.33
63.450371,-2.7393,-0.4564,-0.4618,2.82
63.462073,-2.0177,-0.1312,-0.3823,2.06
63.477430,-1.4918,0.0484,-0.6862,1.64
63.482529,-2.4764,0.6185,-2.3367,3.46
63.496298,-2.4874,0.3461,-2.0238,3.23
63.506573,-0.6181,-0.5158,-0.4589,0.93
63.516560,0.6710,-0.9256,0.5832,1.28
63.526468,3.2695,-1.3584,2.7829,4.50
63.543223,5.5067,-0.9418,2.1216,5.98
63.561025,-1.9312,2.2466,-0.6743,3.04
63.574321,-1.4339,1.2648,-0.8859,2.11
63.584497,-0.7786,0.3643,-0.7354,1.13
63.591196,-1.2325,-0.0391,-0.4032,1.30
63.602480,-1.8134,-0.1623,-0.4618,1.88
63.613092,-2.0525,-0.1746,-0.6619,2.16
63.623860,-1.6210,-0.0647,-0.3759,1.67
63.634362,-1.3491,0.1369,-0.3131,1.39
63.652161,-1.3335,0.4537,-0.4663,1.48
63.662110,-0.8795,0.4792,-0.0316,1.00
63.666998,-0.5015,0.2310,0.3869,0.67
63.680266,0.1193,0.1784,0.1042,0.24
63.689775,1.3198,0.3095,-0.5087,1.45
63.699674,1.7236,0.6028,-1.2038,2.19
63.710308,-0.1474,0.8545,-0.9073,1.26
63.723853,-1.8563,0.4710,-1.1612,2.24
63.742947,-1.0601,-0.6159,-0.6668,1.40
63.757734,-0.4011,-1.1215,-0.7395,1.40
63.768852,0.6529,-1.0801,-0.9403,1.57
63.775696,0.6435,-0.2130,-1.0592,1.26
63.788952,0.4290,0.2038,-1.0678,1.17
63.797025,0.1885,0.0805,-0.8679,0.89
63.808001,0.1166,-0.0337,-0.6181,0.63
63.820140,0.4026,0.0710,-0.4518,0.61
63.830825,0.7253,0.2981,-0.3191,0.85
63.843543,0.5674,0.5144,-0.1202,0.78
63.856549,0.3779,0.6244,-0.0016,0.73
63.872843,0.7657,0.7659,0.2813,1.12
63.883576,0.6827,0.8109,0.2679,1.09
63.894533,0.7877,0.6948,0.4532,1.14
63.908394,0.8282,0.5866,0.6563,1.21
63.921758,1.0480,0.5652,0.6761,1.37
63.929913,1.3138,0.5868,0.8095,1.65
63.938243,1.5168,0.4551,0.9282,1.84
63.948881,1.7373,0.3098,0.9579,2.01
63.959490,1.8760,0.2546,0.9901,2.14
63.976180,1.8590,0.1950,1.1078,2.17
63.981288,1.6414,0.1550,1.1624,2.02
63.992861,1.6743,0.0928,1.1472,2.03
64.003437,1.6857,-0.0129,1.3096,2.13
64.013669,1.4437,-0.0223,1.4118,2.02
64.025591,1.2453,0.0155,1.3071,1.81
64.038336,0.9528,0.0364,1.3323,1.64
64.050023,0.7417,0.0556,1.5428,1.71
64.068321,1.2064,0.4845,2.2006,2.56
64.084839,1.3762,0.5740,2.3207,2.76
64.089851,1.1606,0.4582,2.3857,2.69
64.100846,0.9336,0.2856,2.4689,2.65
64.118475,0.5533,0.1593,2.4596,2.53
64.133029,-0.0285,0.0774,2.4117,2.41
64.147633,0.0533,0.1946,2.5108,2.52
64.159892,0.3571,0.1023,2.5299,2.56
64.170428,0.9744,-0.1195,2.4997,2.69
64.180188,1.3845,-0.1760,2.5468,2.90
64.188273,1.5096,-0.0911,2.5727,2.98
64.197900,1.5638,-0.0541,2.6604,3.09
64.209042,1.6710,-0.0458,2.8052,3.27
64.222549,1.8442,-0.0078,2.9615,3.49
64.234194,2.0425,-0.0516,3.1393,3.75
64.241290,2.1608,-0.3869,3.0849,3.79
64.252194,2.1999,-0.8153,2.8592,3.70
64.264130,1.8473,-0.9592,2.6986,3.41
64.275246,1.5962,-0.8632,2.2494,2.89
64.288905,1.5013,-0.6687,2.1601,2.71
64.299480,1.4503,-0.6746,2.1883,2.71
64.316864,1.6822,-0.9067,2.1075,2.84
64.333031,1.8686,-1.2772,2.0117,3.03
64.338819,2.0377,-2.1521,1.7601,3.45
64.350125,1.9352,-2.9835,1.4979,3.86
64.365306,1.4540,-3.2879,1.1979,3.79
64.378589,1.1024,-3.1451,0.9596,3.47
64.382365,1.0221,-2.8343,0.7625,3.11
64.393200,0.8846,-2.5026,0.6741,2.74
64.405357,0.5973,-2.2788,0.5112,2.41
64.415369,0.3879,-2.5385,0.4634,2.61
64.426014,0.2922,-3.1759,-0.1915,3.20
64.443044,0.1434,-3.7057,-0.6952,3.77
64.454624,-0.2020,-3.8853,-0.9901,4.01
64.470002,-0.8303,-3.6129,-1.1817,3.89
64.479650,-1.1248,-3.4067,-1.2835,3.81
64.490729,-1.4051,-3.0698,-1.4077,3.66
64.501541,-1.5804,-2.7250,-1.4326,3.46
64.515665,-1.6329,-2.6513,-1.4174,3.42
64.526258,-1.5639,-2.9747,-1.5386,3.70
64.537256,-1.5324,-3.3749,-1.6443,4.05
64.546658,-1.5713,-3.5180,-1.6789,4.20
64.555508,-1.5548,-3.4847,-1.6580,4.16
64.566515,-1.5456,-3.4085,-1.5975,4.07
64.581144,-1.5715,-3.3520,-1.5075,4.00
64.592939,-1.7068,-3.3972,-1.4452,4.07
64.598671,-1.8312,-3.5397,-1.4349,4.24
64.609910,-1.8678,-3.6302,-1.4456,4.33
64.622261,-1.8779,-3.6378,-1.3879,4.32
64.632353,-1.7466,-3.6904,-1.3926,4.31
64.643038,-1.5797,-3.7231,-1.2981,4.25
64.657029,-1.6504,-3.6149,-1.2351,4.16
64.667043,-1.8113,-3.3687,-1.2349,4.02
64.679346,-1.9168,-3.0960,-1.2705,3.86
64.689260,-2.0675,-2.8261,-1.2733,3.73
64.697320,-2.2307,-2.5811,-1.2152,3.62
64.707244,-2.1651,-2.4552,-1.1598,3.47
64.718161,-1.8608,-2.3789,-1.0073,3.18
64.730717,-1.4738,-2.1891,-0.9387,2.80
